chain	xlink1	xlink2
5949	1133	12734
5950	11944	902
5951	4985	1669
5952	8395	7638
5953	6904	10856
5954	13291	638
5955	5876	12543
5956	11262	10419
5957	2639	16019
5958	2851	167
5959	13978	4748
5960	6089	13826
5961	6621	1798
5962	16127	7471
5963	6878	12477
5964	9130	6089
5965	7459	15119
5966	12812	13424
5967	8606	14898
5968	936	7788
5969	7995	10319
5970	318	4494
5971	4808	8641
5972	12988	6639
5973	8746	1642
5974	6134	14234
5975	6147	4494
5976	15826	14080
5977	15968	10540
5978	14137	1630
5979	2710	750
5980	7427	9303
5981	4172	1802
5982	818	2558
5983	15116	5257
5984	511	5863
5985	12136	2420
5986	11215	6819
5987	10586	4649
5988	13249	13542
5989	15078	1197
5990	4078	1677
5991	13789	9699
5992	2786	15947
5993	686	13140
5994	1708	9770
5995	13631	1687
5996	13824	13211
5997	10403	4823
5998	5331	5251
5999	7335	7700
6000	9002	3240
6001	13264	13564
6002	7785	13702
6003	3044	4283
6004	7828	12276
6005	2647	6489
6006	1994	7960
6007	13161	6868
6008	3129	14252
6009	3056	5187
6010	12447	2399
6011	2971	11810
6012	12854	1516
6013	15456	5149
6014	14842	1323
6015	725	12661
6016	975	6425
6017	5429	15925
6018	7143	15324
6019	11090	7563
6020	12636	3595
6021	14709	1798
6022	9535	4108
6023	5023	9840
6024	11551	11551
6025	10775	11993
6026	13469	7509
6027	9672	10043
6028	8243	14467
6029	3162	7982
6030	445	3087
6031	3290	12212
6032	12080	9340
6033	2120	13998
6034	13430	13453
6035	11584	2840
6036	8931	6932
6037	15181	4989
6038	13992	4125
6039	6524	4156
6040	1144	7204
6041	10558	12283
6042	6540	11123
6043	12057	7403
6044	3856	7704
6045	14566	5291
6046	7427	9382
6047	15883	5451
6048	14142	4743
6049	2199	3503
6050	5424	5424
6051	6544	10971
6052	7810	7101
6053	969	15378
6054	7526	5229
6055	9506	9564
6056	1203	5893
6057	7354	5592
6058	7509	5789
6059	9743	284
6061	8664	8664
6062	180	3427
6063	15421	1544
6064	1052	13018
6065	7629	11448
6066	12563	8612
6067	3752	11415
6068	414	14120
6069	15212	3362
6070	10962	6753
6071	10867	428
6072	1290	6285
6073	9908	11102
6075	13816	10006
6076	9333	9333
6077	14149	50
6078	7871	13440
6079	12587	4268
6080	1855	5995
6081	13764	13066
6082	5553	4121
6083	1455	12598
6084	12733	12733
6085	12006	3217
6086	16007	6681
6087	11159	6185
6088	9576	1372
6089	8055	7345
6090	8941	2076
6091	3410	12105
6092	4771	3805
6093	4531	11537
6094	343	4171
6095	11877	3839
6096	4076	3769
6097	13289	13289
6098	6718	13630
6099	1513	15651
6100	6231	10752
6101	3765	10985
6102	4960	15000
6103	14458	2399
6104	6193	6384
6105	9728	6193
6106	915	8738
6107	12323	10711
6108	8102	9806
6109	1686	3856
6110	774	13659
6111	12380	11579
6112	10977	5039
6113	4312	11427
6114	2679	9572
6115	1866	8536
6116	14102	15791
6117	9086	15738
6118	11529	6638
6119	4939	6945
6120	489	842
6121	15555	15523
6122	13286	12326
6123	9915	10346
6124	13384	1980
6125	11972	13960
6126	2850	9998
6127	4943	4943
6128	13153	9603
6129	13715	10020
6130	14604	3039
6131	14139	15624
6132	11519	233
6133	4211	12225
6134	165	13018
6135	14024	7380
6136	5673	7285
6137	13164	13283
6138	8730	15953
6139	5113	5113
6140	15230	15230
6141	4660	15625
6142	14970	2279
6143	11579	5121
6144	11119	5265
6145	9969	3595
6146	6096	15207
6147	13748	8526
6148	3217	11427
6149	11977	2826
6150	9911	7705
6151	11223	10888
6152	15058	12286
6153	13160	15626
6154	5464	15263
6155	1650	8977
6156	5701	661
6157	6257	14715
6158	13929	7786
6159	6703	6686
6160	11976	15321
6161	7799	7729
6162	14840	6272
6163	15012	11724
6164	11287	14604
6165	7176	14024
6166	10951	8167
6167	9173	7911
6168	4211	14363
6169	4889	12369
6170	2303	13668
6171	11085	7800
6172	15639	5625
6173	3279	10450
6174	13323	14083
6175	12114	6389
6176	15856	12330
6177	15221	13094
6178	12885	9442
6179	13587	7133
6180	2427	13712
6181	10146	478
6182	2649	10635
6183	10224	12301
6184	14380	12079
6185	6051	12838
6186	3555	5688
6187	11019	11991
6188	15567	10424
6189	594	12634
6190	2902	12922
6191	11256	6022
6192	9953	12531
6193	12383	10629
6194	2273	6723
6195	6342	2261
6196	5654	4132
6197	14173	7136
6198	11990	4472
6199	16031	6909
6200	14633	1657
6201	14420	519
6202	1812	12164
6203	10526	7694
6204	15306	15720
6205	13159	10057
6206	10951	9406
6207	15201	6824
6208	3665	3890
6209	1804	3081
6210	1078	3374
6211	15221	11868
6212	3414	6927
6213	15135	9169
6214	15271	616
6215	14870	12509
6216	5130	1909
6217	6638	9353
6218	13773	8101
6219	8582	10471
6220	7854	13046
6221	11255	168
6222	12128	4613
6223	8941	13916
6224	9353	7854
6225	7766	11287
6226	14645	13761
6227	10865	11990
6228	14902	4193
6229	380	15550
6230	5786	8514
6231	10650	9783
6232	9783	1282
6233	14699	12545
6234	9990	8873
6235	8218	5625
6236	9532	13366
6237	4335	7712
6238	12041	11934
6239	2814	5724
6240	8235	5568
6241	15609	9702
6242	2846	4206
6243	2270	14413
6244	5732	10115
6245	430	12304
6246	14704	9472
6247	4033	15622
6248	3333	14209
6249	3518	12280
6250	843	14022
6251	1864	10424
6252	2005	9633
6253	15050	168
6254	15910	15910
6255	10615	9145
6256	7295	1476
6257	15744	15981
6258	8657	12849
6259	13990	7305
6260	3831	1279
6261	7458	6733
6262	5165	2267
6263	9987	2615
6264	15800	13990
6265	4826	11756
6266	7481	11660
6267	11776	14533
6268	4975	6099
6269	15089	13433
6270	5073	5073
6271	16104	11128
6272	14684	14851
6273	9505	4799
6274	8699	7064
6275	7487	13049
6276	14887	1936
6277	10738	16064
6278	7552	10888
6279	4882	4882
6280	3254	2208
6281	8898	14425
6282	940	4928
6283	2085	9327
6284	13244	11149
6285	6914	5575
6286	14303	3555
6287	5701	5579
6288	13382	8042
6289	5333	2023
6290	2307	4839
6291	11858	9043
6292	7741	10795
6293	464	3404
6294	12806	7577
6295	525	6975
6296	8450	10865
6297	8491	9425
6298	4133	8100
6299	2530	2130
6300	13049	11331
6301	360	15339
6302	7443	3148
6303	988	13433
6304	12205	9463
6305	4145	13433
6306	454	2664
6307	15139	15526
6308	7862	5978
6309	7782	7285
6310	9169	15951
6311	680	6289
6312	12180	5179
6313	2277	15773
6314	1296	436
6315	2734	2802
6316	10807	432
6317	10719	2330
6318	14303	611
6319	6562	4714
6320	7583	8300
6321	12956	10344
6322	12026	10426
6323	3663	14452
6324	827	4903
6325	7583	8300
6326	4442	8450
6327	10438	1743
6328	5606	584
6329	2634	4912
6330	5635	15440
6331	12050	11709
6332	14364	589
6333	7730	1715
6334	8277	464
6335	13518	2606
6336	8186	12158
6337	13075	10875
6338	5554	7531
6339	3692	9729
6340	9668	7235
6341	2393	9814
6342	5948	11397
6343	10136	11861
6344	6992	13488
6345	7167	10098
6346	5748	10688
6347	11058	4377
6348	3066	15374
6349	739	15859
6350	5970	2425
6351	13981	5359
6352	14231	14071
6353	6122	15214
6354	5303	1040
6355	15214	15214
6356	9692	7585
6357	5240	6845
6358	6299	10073
6359	7955	11426
6360	15749	3475
6361	4787	13546
6362	14907	9312
6363	1467	1467
6364	5958	13713
6365	15915	8821
6366	7064	5248
6367	4153	7432
6368	6768	485
6369	933	6767
6370	13669	138
6371	7908	13907
6372	8369	16054
6373	8616	7064
6374	5860	4346
6375	15296	3756
6376	10345	13569
6377	11251	11249
6378	14464	732
6379	1977	12750
6380	9159	12651
6381	9555	805
6382	9186	3047
6383	7914	4189
6384	10893	5349
6385	10426	13870
6386	6463	6463
6387	9402	5606
6388	1099	1641
6389	15888	15323
6390	8357	11951
6392	2742	2725
6393	7519	13882
6394	188	188
6395	220	1318
6396	6808	3107
6397	10140	2432
6398	8900	3835
6399	14799	13904
6400	7111	6790
6401	14799	10965
6402	13665	5028
6403	13130	1627
6404	14215	11205
6405	5166	2299
6406	9522	433
6407	6421	10033
6408	6229	5159
6409	15620	9981
6410	16	2290
6411	4823	4143
6412	5595	1430
6413	5112	1654
6414	3883	11718
6415	1758	12578
6416	6943	7061
6417	12578	10008
6418	12996	14345
6419	11456	1827
6420	3634	4375
6421	7387	7755
6422	5603	7200
6423	2791	13123
6424	15843	13964
6425	9399	6529
6426	13669	7958
6427	6530	10540
6428	7738	73
6429	11198	5632
6430	14809	15032
6431	5632	15506
6432	1603	313
6433	7471	14274
6434	7225	14377
6435	12183	14472
6436	7563	8573
6437	14783	8734
6438	6100	3012
6439	10532	5593
6440	6917	4993
6441	10221	6585
6442	713	7876
6443	15275	11585
6444	8131	8131
6445	4999	14385
6446	12536	10577
6447	13140	8349
6448	8641	15679
6449	2476	5748
6450	3957	3957
6451	4600	14306
6452	12650	3268
6453	2115	9481
6454	4034	4695
6455	15049	2470
6456	15636	13123
6457	9240	6984
6458	8382	12795
6459	10965	11887
6460	10993	10993
6461	12046	15878
6462	581	8261
6463	10140	4099
6464	310	145
6465	12123	12216
6466	7563	15883
6467	3141	8909
6468	7187	12046
6469	2319	14387
6470	4597	3084
6471	3497	4257
6472	1687	2704
6473	8291	2650
6474	5374	6061
6476	7877	13877
6477	8870	5329
6478	884	10996
6479	8848	6274
6480	15877	11509
6481	10088	835
6482	1663	1359
6483	10874	15775
6484	6600	4467
6485	13138	6493
6486	8224	2034
6487	2859	1544
6488	8539	1709
6489	6384	5553
6490	10428	9263
6491	5295	7948
6492	1323	12599
6493	7595	2775
6494	5328	1669
6495	1292	10655
6496	3745	13331
6497	9699	15275
6498	13961	7526
6499	14232	14472
6500	12190	14891
6501	9522	6741
6502	13331	581
6503	5979	9062
6504	5979	6745
6505	3681	15884
6506	14337	10985
6507	9617	5956
6508	9489	9672
6509	10906	14553
6510	711	11836
6511	8967	13018
6512	3264	15455
6513	13631	15830
6514	13881	12759
6515	2704	15780
6516	1367	13044
6517	10428	4881
6518	13409	11023
6519	12226	5998
6520	10236	8552
6521	11402	9420
6522	10074	2676
6523	4660	14433
6524	6916	12695
6525	15294	7488
6526	3677	9455
6527	3024	9479
6528	13666	2917
6529	11233	14580
6530	2992	1399
6531	8544	15597
6532	5325	13301
6533	12315	10401
6534	12636	10930
6535	7316	5853
6536	9854	6229
6537	9672	4447
6538	13662	15362
6539	14709	2861
6540	5465	10121
6541	1882	8231
6542	200	4038
6543	8664	5447
6544	5791	6147
6545	2785	3368
6546	3863	1954
6547	7500	10819
6548	11688	13564
6549	5756	14263
6550	11941	881
6551	4436	12833
6552	8834	4054
6553	5136	9511
6554	9333	379
6555	4103	1934
6556	2504	13392
6557	1802	10962
6558	8135	1516
6559	8950	7704
6560	10899	15456
6561	3317	1506
6562	10337	5887
6563	10547	15578
6564	15792	6344
6565	13789	8896
6566	13284	3878
6567	2226	3731
6568	5214	9323
6570	766	4495
6571	13691	7095
6572	23	7268
6573	11546	11241
6574	1818	11510
6575	13383	14837
6576	1131	5704
6577	11955	2715
6578	4309	4567
6579	15560	15560
6580	476	29
6581	4907	1754
6582	3116	12563
6583	4889	5137
6584	13110	2185
6585	8612	3716
6586	4117	13392
6587	2727	15813
6588	10001	10067
6589	10934	9198
6590	14915	13292
6591	8577	11396
6592	9963	5846
6593	3677	502
6594	10557	5023
6595	6819	5424
6596	8643	5972
6597	10131	1396
6598	13609	8729
6599	11929	8384
6600	1675	15280
6601	11162	11780
6602	12159	8913
6603	200	13685
6604	16006	1993
6605	5729	8871
6606	6803	4428
6607	9111	1632
6608	5385	1632
6609	15500	3787
6610	2592	16083
6611	13247	2507
6612	4567	3530
6613	10437	13286
6614	11824	11764
6615	3752	6135
6616	3007	7747
6617	14083	4794
6618	13664	7643
6619	4517	2760
6620	1916	1098
6621	14975	11638
6622	12661	8820
6623	12363	9908
6624	15113	11719
6625	14119	4553
6626	2159	11215
6627	4683	1898
6628	16112	15925
6629	1304	8711
6630	8632	502
6631	8391	11846
6632	4774	488
6633	5830	14815
6634	12725	6078
6635	10324	3840
6636	11130	12128
6637	283	8692
6638	5025	7970
6639	6852	12329
6640	6483	6733
6641	15209	11972
6642	3138	10379
6643	15004	14730
6644	12160	12004
6645	3427	7843
6646	10970	2693
6647	13635	6018
6648	5352	12464
6649	14597	14458
6650	13630	13430
6651	13900	12917
6652	8314	14275
6653	14518	2839
6654	2363	2801
6655	13668	5199
6656	8950	8014
6657	13006	13006
6658	6927	13741
6659	4704	11013
6660	13119	14478
6661	2841	14167
6662	5232	10302
6663	13515	8
6664	4243	834
6665	1273	4939
6666	3251	583
6667	12165	5882
6668	15473	11228
6669	8178	2921
6670	9753	13153
6671	4772	5882
6672	5502	5704
6673	16109	3437
6674	3914	1317
6675	13680	14173
6676	40	180
6677	7169	2466
6678	13111	7938
6679	10769	11658
6680	5436	15615
6681	15051	12462
6682	4251	1666
6683	13253	3116
6684	159	7971
6685	1853	12614
6686	13160	8662
6687	8521	6169
6688	5301	5301
6689	9406	4664
6690	14542	560
6691	9106	562
6692	1790	11325
6693	8670	6220
6694	2746	15567
6695	14331	8379
6696	11946	5320
6697	3729	5688
6698	5069	9938
6699	14416	9247
6700	14296	4522
6701	6517	2611
6702	7030	13247
6703	12973	7157
6704	11387	8432
6705	12973	5688
6706	2860	2311
6707	15581	594
6708	10237	13592
6709	8467	3319
6710	12004	14822
6711	6975	2083
6712	1853	12614
6713	8050	13228
6714	14328	6384
6715	1957	2346
6716	11027	225
6717	9806	2760
6718	2662	13936
6719	5921	11852
6720	5903	7568
6721	10327	3705
6722	7464	11660
6723	315	15554
6724	15754	15712
6725	14330	12087
6726	9431	14463
6727	9646	9646
6728	12830	3330
6729	15737	15737
6730	6539	174
6731	153	2005
6732	5320	3992
6733	2425	5618
6734	13248	2311
6735	2673	12621
6736	12383	10629
6737	16073	5970
6738	3664	13164
6739	9259	16062
6740	8831	11700
6741	15401	11085
6742	9958	4132
6743	7358	14441
6744	2386	2386
6745	9534	6532
6746	13680	14360
6747	9398	7264
6748	2421	937
6749	5346	11327
6750	10951	10057
6751	9625	6166
6752	15359	14138
6753	13665	3887
6754	11216	7589
6755	4553	9091
6756	7244	38
6757	8451	11061
6758	10733	9875
6759	13466	10998
6760	10515	8769
6761	5575	8402
6762	8033	8033
6763	8196	3853
6764	5688	3555
6765	14407	4714
6766	540	12255
6767	6733	10123
6768	1046	9996
6769	4772	4029
6770	2232	11508
6771	1266	7815
6772	4064	3121
6773	8322	11101
6774	9579	380
6775	5746	11303
6776	8495	9486
6777	3687	2451
6778	4335	15800
6779	4194	15687
6780	13287	4050
6781	9409	8329
6782	8104	15562
6783	9700	6887
6784	9722	2850
6785	6313	4022
6786	15221	155
6787	15979	15089
6788	4545	1192
6789	13482	9761
6790	14490	9673
6791	13712	503
6792	5855	9979
6793	6546	11401
6794	13981	10773
6795	15879	15260
6796	584	6086
6797	5391	11397
6798	8713	8184
6799	12922	12739
6800	6388	14706
6801	4930	3816
6802	664	10651
6803	13838	12045
6804	14970	13084
6805	6262	13332
6806	15973	8993
6807	7998	11204
6808	7211	15811
6809	5349	15721
6810	5006	15290
6811	15388	8217
6812	11121	3687
6813	1241	2783
6814	68	885
6815	7487	13704
6816	11331	5380
6817	9817	6220
6818	143	6050
6819	3346	8367
6820	3539	12158
6821	1838	5648
6822	10617	13488
6823	15296	14704
6824	14159	12306
6825	15139	8524
6826	10617	15322
6827	2526	2734
6828	311	9910
6829	2872	1569
6830	857	10190
6831	13585	2513
6832	3828	550
6833	7058	12397
6834	12230	2390
6835	14917	14944
6836	10646	4556
6838	1465	5945
6839	7596	14744
6840	14895	10344
6841	8478	5249
6842	9664	11317
6843	7310	7310
6844	14684	14412
6845	13376	4664
6846	9700	3842
6847	2090	7507
6848	5254	454
6849	6730	10679
6850	8671	12140
6851	14927	13932
6852	14463	6289
6853	4790	12358
6854	14352	1507
6855	6585	12775
6856	4042	13632
6857	12931	5047
6858	8341	9005
6859	14861	14861
6860	3866	8417
6862	2277	7469
6863	2124	14861
6864	6691	2390
6865	4084	15930
6866	456	9402
6867	2082	7714
6868	410	6602
6869	9285	13370
6870	5835	11399
6871	3842	1368
6872	212	12065
6873	9461	6007
6874	13150	9543
6875	10644	5383
6876	9906	1404
6877	16005	6817
6878	6947	9031
6879	8616	13433
6880	6679	5479
6881	11361	10839
6882	14397	15235
6883	10679	8544
6884	9565	4564
6885	2651	9978
6886	7770	3408
6887	6597	7819
6888	13721	10670
6889	8115	11016
6890	368	7785
6891	14784	2049
6892	11722	4438
6893	13295	6013
6894	14930	12170
6895	9976	9698
6896	9090	1569
6897	10642	1889
6898	5655	330
6899	4676	16081
6900	1618	5798
6901	5781	2353
6902	6600	11905
6903	9610	3991
6904	2322	13436
6905	9306	5328
6906	5349	9567
6907	12270	14267
6908	10815	8296
6909	5588	8128
6910	13366	885
6911	6063	9136
6912	4056	12315
6913	9689	1169
6914	5873	579
6915	7063	6790
6916	5213	1399
6917	4277	11671
6918	6031	11251
6919	4398	2825
6920	6621	6621
6921	8562	13302
6922	4277	11230
6923	14473	14502
6924	12315	14932
6925	15985	13737
6926	1758	15391
6927	9080	3920
6928	14723	11056
6929	11905	12534
6930	2051	11623
6931	5583	1110
6932	15692	15692
6933	15267	12494
6934	73	8268
6935	865	7648
6936	1934	5665
6937	15573	1800
6938	2878	14744
6939	1615	6743
6940	6232	13949
6941	8296	4496
6942	13470	6586
6943	1529	4763
6944	14140	15985
6945	1995	6658
6946	6109	5942
6947	6888	9857
6948	12613	8896
6949	11497	2319
6950	12777	4748
6951	10950	5607
6952	7908	10781
6953	13499	7865
6954	13262	12220
6955	2104	10117
6956	8607	835
6957	15358	674
6958	2257	6274
6959	9743	1537
6960	1357	15293
6961	2720	3047
6962	8566	2646
6963	13123	3102
6964	12526	6007
6965	1207	12246
6966	1019	13061
6967	5919	5523
6968	1654	11715
6969	5873	3219
6970	5411	5383
6971	8485	4160
6972	9500	9500
6973	188	12124
6974	10460	9138
6975	365	3745
6976	6465	6465
6977	1529	447
6978	1788	10839
6979	5623	4993
6980	15250	7719
6981	4983	13678
6982	2551	3005
6983	1831	631
6984	10781	6878
6985	7778	5656
6986	6886	11853
6987	14790	14332
6988	10190	5112
6989	1515	9111
6990	6866	10490
6991	13691	13691
6992	4423	15557
6993	8146	9167
6994	10135	15888
6995	12260	14942
6996	1894	5106
6997	5986	13480
6998	12195	6657
6999	2784	15190
7000	8425	7508
7001	11633	1607
7002	12352	1829
7003	12984	5826
7004	6569	12009
7005	8818	8818
7006	2429	581
7007	6943	10570
7008	4913	6109
7009	10965	528
7010	2797	16039
7011	13943	10557
7012	5175	10984
7013	3008	12525
7014	9576	872
7015	15469	2135
7016	13431	13088
7017	10415	9892
7018	8131	3782
7019	3135	10874
7020	13685	6547
7021	13961	8291
7022	14984	14834
7023	15775	10874
7024	1672	15426
7025	13691	5066
7026	2177	13224
7027	13464	324
7028	9493	1447
7029	10881	6268
7030	12826	11592
7031	11582	11119
7032	3163	3873
7033	2253	2253
7034	5637	15544
7035	5111	7036
7036	13494	10705
7037	10710	9381
7038	8497	296
7039	6043	11940
7040	6060	4105
7041	13685	14947
7042	5517	11370
7043	1372	6
7044	5887	3746
7045	10557	4056
7046	10801	4573
7047	9191	5539
7048	12315	1491
7049	371	427
7050	10745	7509
7051	4926	4029
7052	10319	8273
7053	9647	15421
7054	14947	6749
7055	13802	13802
7056	14815	9735
7057	13373	14263
7058	13216	13216
7059	8714	1281
7060	4237	1356
7061	3837	2796
7062	8552	4483
7063	9774	2356
7064	4753	4520
7065	6297	5596
7066	15113	1686
7067	1675	4531
7068	9435	14616
7069	11801	1493
7070	5967	14126
7071	3745	447
7072	15676	3008
7073	7454	14031
7074	1105	15883
7075	14932	16127
7076	7514	5390
7077	14001	1769
7078	9651	13211
7079	4683	14212
7080	8781	5789
7081	8332	12727
7082	14046	1193
7083	5789	9444
7084	8832	2657
7085	7832	15473
7086	13437	13437
7087	9194	2556
7088	15500	15500
7089	1731	11159
7090	14840	11143
7091	14596	15488
7092	383	669
7093	7599	15474
7094	4529	6707
7095	5425	10551
7096	2666	2666
7097	4865	351
7098	15249	2632
7099	10828	8881
7100	90	15298
7101	8050	8839
7102	4391	4126
7103	12782	8482
7104	4045	10108
7105	7101	5242
7106	12319	12319
7107	15350	13609
7108	5972	1577
7109	9348	13730
7110	690	15590
7111	15024	4371
7112	6453	2
7113	6945	12509
7114	13101	2514
7115	7020	8913
7116	15910	594
7117	9242	10794
7118	14088	7995
7119	3610	4771
7120	4806	16119
7121	4717	7648
7122	14914	10835
7123	9680	13459
7124	3322	1882
7125	15806	13141
7126	6532	360
7127	10445	11132
7128	11173	1210
7129	10383	1591
7130	11862	5985
7131	5486	2666
7132	15128	3150
7133	17	12054
7134	7220	14115
7135	8881	16090
7136	6569	3712
7138	2564	12414
7139	8533	2905
7140	6927	14478
7141	12113	661
7142	8022	8490
7143	3534	2518
7144	13916	13466
7145	11632	283
7146	3254	2277
7147	8977	6248
7148	15024	9651
7149	15184	8796
7150	4450	11498
7151	4347	10324
7152	1519	7505
7153	12437	4731
7154	180	6272
7155	7041	11956
7156	13562	2592
7157	1702	1568
7158	4903	13167
7159	11247	1444
7160	14970	6399
7161	3659	5796
7162	6921	14743
7163	9400	6921
7164	13664	8612
7165	179	10673
7166	12391	6909
7167	15772	1055
7168	1689	10930
7169	7795	12335
7170	515	10858
7171	8729	7667
7172	11114	5429
7173	6254	12192
7174	3243	12950
7175	3711	15941
7176	14711	772
7177	7854	687
7178	11711	583
7179	15065	1745
7180	343	8672
7181	1722	1690
7182	8341	10098
7183	6039	1882
7184	5859	1131
7185	3997	9579
7186	12446	5106
7187	10277	13885
7188	4889	7505
7189	12478	15806
7190	12985	6231
7191	7586	2700
7192	3261	3261
7193	7474	12742
7194	11304	12323
7195	7360	4752
7196	564	8069
7197	3526	196
7198	9676	10057
7199	8569	275
7200	9406	11312
7201	13366	20
7202	15174	11842
7203	3186	7430
7204	9005	3562
7205	2900	8729
7206	15456	725
7207	5392	6099
7208	11727	8121
7209	7994	9628
7210	11225	3969
7211	3729	15097
7212	12128	7942
7213	1880	10635
7214	4390	997
7215	15357	14221
7216	12723	10959
7217	3253	3253
7218	14902	1184
7219	7394	15550
7220	7329	11169
7221	4839	12107
7222	2918	15723
7223	14419	13592
7224	3822	15532
7225	7481	10400
7226	11934	9064
7227	5460	12754
7228	3398	15044
7229	2391	1853
7230	3958	10707
7231	12198	11625
7232	8238	8304
7233	14657	11727
7234	5205	5205
7235	9192	1360
7236	11279	13981
7237	4799	9722
7238	11109	11662
7239	11529	12079
7240	15130	6243
7241	2746	11529
7242	3969	4803
7243	343	10794
7244	13232	2124
7245	15530	1125
7246	13571	13571
7247	7689	11306
7248	13852	8660
7249	168	12122
7250	2219	12810
7251	2155	14706
7252	12404	13339
7253	2155	3319
7254	7118	3561
7255	12161	225
7256	11297	651
