xlink_x	xlink_y	xlink_z
202.5676	129.3837	91.6610
211.4911	212.5923	37.7475
243.8710	204.4532	117.9823
166.4008	79.9609	201.2364
93.6100	141.3532	47.9346
120.2497	25.3371	232.0379
234.3453	48.6978	197.4691
37.3823	61.4670	28.3704
159.9845	185.4639	174.6386
40.6487	195.2534	9.2171
48.4035	24.1694	57.4382
178.2055	170.2675	214.3441
121.5457	193.1705	62.7154
64.2239	241.7099	186.4496
237.1739	50.5522	21.8446
224.8606	152.1843	4.8291
235.3747	192.2760	26.6451
42.7778	199.7573	75.0498
198.2130	130.0819	65.7224
74.9074	13.9836	177.2383
12.0917	73.2743	49.4528
226.0779	244.2611	63.4064
237.5936	144.9132	195.9023
173.0505	58.4513	18.1346
97.3113	207.3367	166.2282
189.2987	24.5612	134.2499
35.1057	141.4240	69.1912
103.6686	105.5816	136.6114
154.2599	138.0944	179.3216
117.6406	214.1826	94.0331
190.5962	94.2983	237.4744
116.2205	97.9966	244.9907
44.8149	208.2002	173.9562
141.2689	196.9246	6.1556
222.1418	180.2562	8.1256
89.2985	33.9433	102.4002
242.9531	211.8279	179.9220
45.3078	53.5046	180.6889
38.5302	80.0047	89.0404
205.5113	166.7878	247.0432
133.2337	75.9632	124.4570
143.9020	11.5673	162.3050
151.6134	133.1568	241.5263
197.7074	2.2022	24.4873
245.6903	244.0621	195.3036
238.2627	5.2915	136.3612
236.2168	150.8040	110.0116
128.3025	177.4752	211.0440
34.9531	167.2357	21.6008
48.2206	0.7869	51.6477
66.0453	112.2019	193.0646
165.7308	228.1892	1.5827
183.9648	102.8643	253.3073
100.8295	11.4018	102.9972
51.8005	252.3272	171.7818
193.2392	161.5009	171.5650
33.6824	190.7523	132.6767
170.8560	118.1283	180.1231
200.2278	140.8676	61.3514
206.5604	231.0629	119.9188
68.5920	13.6488	86.2711
37.8234	171.1356	242.2367
252.8943	147.2893	215.5116
126.0890	40.3887	51.6263
209.9490	232.3336	78.6587
84.1345	61.9591	18.7152
141.2209	100.0095	23.0147
232.1659	93.3300	172.6033
171.9371	24.6834	246.9241
81.1080	189.7591	117.2348
130.8490	46.9722	83.4604
176.0317	17.9228	36.0384
12.1302	235.0984	212.2876
208.2087	201.3587	162.5971
47.8723	36.9687	92.8141
159.1356	246.3718	164.8440
167.2903	147.0570	92.9310
138.3857	79.6864	17.6079
158.9272	227.5463	193.8423
143.2378	241.5356	214.9859
127.0065	7.1154	214.6440
244.5593	188.5103	72.5093
165.4851	57.5131	128.3209
124.8011	114.1874	93.3180
0.4848	41.7255	120.3915
200.7048	201.1353	149.0926
100.2114	207.0285	36.2612
96.6557	253.7216	120.2435
140.0510	228.0172	230.2020
36.5651	3.1481	214.3461
63.2505	155.8865	22.9047
106.7921	74.5831	59.5961
183.8763	227.5110	243.7128
82.7780	32.1523	179.8517
186.2079	155.8061	131.7087
55.0271	200.9555	40.0941
18.0077	152.4059	124.6756
160.1723	173.1104	143.4036
120.9646	231.0331	211.3111
50.2660	231.7091	164.4094
10.7870	158.3390	232.3923
132.6939	199.6196	12.1962
133.0955	186.8694	216.0363
165.0861	109.1277	56.1966
0.9501	56.5351	157.1694
157.2873	7.4309	229.3773
160.1289	181.1839	197.1927
2.0536	0.7325	44.9465
94.1912	186.8848	59.0843
27.0262	75.0974	9.4221
123.8554	7.9847	96.3658
54.6809	217.9748	63.7422
148.8895	17.8074	149.5634
243.9770	247.2588	94.5403
200.9949	14.3185	52.5163
197.7320	242.7328	230.0426
253.5560	24.4138	185.9530
25.2570	218.7529	217.0285
250.8952	225.4709	87.1312
255.2487	184.9729	208.0727
223.8471	12.0104	171.8407
210.1758	170.5760	54.9822
186.8148	122.7876	172.5744
172.6440	232.1782	139.3665
232.7924	133.6961	79.8621
192.0977	10.0609	196.6208
82.6716	102.5174	194.0347
46.3170	13.4601	198.6223
87.1084	246.5403	88.7871
90.7879	230.6197	102.9167
180.3159	102.0331	255.1480
96.0637	82.1522	251.7845
35.8593	47.2058	164.0075
22.7917	42.4767	224.9220
222.0947	57.7872	208.0022
66.9515	74.4618	117.5991
173.6361	233.8475	142.4981
121.1786	31.2976	237.5438
147.7345	69.4753	250.5001
209.8256	219.6115	252.5978
17.1006	113.0602	18.5617
60.1340	184.1604	53.7883
111.8842	58.3514	230.9220
140.3516	158.2100	22.3744
245.8293	10.3658	79.3846
48.1668	93.8012	65.2304
243.2784	15.4514	93.7671
227.0302	233.9618	116.6580
248.5034	183.5066	60.6245
4.3373	92.8909	143.8451
116.5398	72.0710	200.1489
219.5643	164.1529	30.6359
161.1361	111.2322	234.6786
32.6290	216.9417	235.3520
44.1997	230.8900	49.0509
1.4945	166.6022	118.2343
146.4470	159.1780	198.7896
59.9158	34.6377	84.8264
111.6144	145.4198	99.9878
109.8475	180.7117	150.8143
233.6538	17.5669	179.2534
246.3458	29.3448	149.5610
91.2961	103.5415	63.7664
95.9337	45.9607	46.4050
163.1591	146.0495	76.0489
136.7614	26.4794	182.5900
71.7790	227.7658	28.2620
117.0366	213.9210	230.0777
76.8419	153.7367	104.6065
79.3629	100.6960	75.5334
82.5192	202.3924	236.8985
73.7494	22.3928	54.8871
220.9932	218.2903	200.3586
11.4096	24.7718	13.0111
198.2732	76.0077	143.2001
103.0930	209.0807	200.4064
100.8121	139.9338	41.0680
129.5006	80.7689	162.1561
130.4684	30.8941	237.5509
218.2612	156.4122	157.7063
141.2668	246.8065	31.1867
73.9941	199.3162	188.1166
182.5240	26.5406	217.0650
65.2425	205.9932	71.9965
76.3652	124.1356	217.2665
196.2494	230.4780	209.8700
239.3831	70.9860	87.6969
38.4888	7.2139	221.8207
105.6681	176.7691	149.3478
36.4104	1.8698	161.1598
210.6065	154.3560	4.6413
83.5998	199.4008	23.5194
181.6233	239.8777	175.8289
200.9740	8.4911	63.2497
43.9759	76.4435	205.0888
61.6884	74.0993	211.4692
109.3199	121.3019	167.6105
245.9152	122.5811	147.2011
154.6398	25.7925	85.9084
216.5233	179.4488	44.1263
216.7202	168.1752	30.6625
127.4422	201.5142	36.6523
254.8305	58.2133	175.1304
1.4069	179.4564	218.3264
162.8443	208.6513	91.2789
196.2149	237.0739	152.5913
97.3456	229.3090	146.8721
2.8996	3.3470	210.4726
12.9190	174.6386	150.4959
150.6082	199.3697	96.5915
104.9423	180.3916	164.6188
221.5363	156.8019	26.5798
151.8639	56.5059	250.0254
247.7753	230.6568	199.1073
111.4197	113.1886	97.6429
104.7201	24.5605	155.4395
186.3229	43.7424	20.1766
179.0944	97.9078	60.1145
45.8629	46.7140	14.8938
190.9447	205.1633	138.4070
115.7897	74.9280	44.3364
105.8776	241.4179	198.5044
234.6073	66.2658	99.3865
127.7853	124.4068	62.3466
217.0697	30.1666	50.8606
121.3407	85.1881	81.1146
31.2108	42.8386	221.7892
228.8148	193.5769	253.2061
123.6085	247.9346	141.3156
7.4114	130.5362	58.6276
177.2266	234.6657	60.6866
123.9321	211.5244	149.0050
235.4373	92.3040	162.6984
110.5783	122.0899	235.3315
12.7993	77.8033	49.8742
32.7051	11.4689	13.6961
186.6763	185.6724	149.6247
190.4730	217.6691	178.2366
199.9856	177.7394	62.3416
241.2272	39.4314	9.2414
207.2972	205.7679	168.0856
218.7909	113.1749	255.3126
156.6770	147.4745	131.3437
157.5046	119.8654	42.0772
213.2972	89.5008	131.2292
41.0525	189.6956	255.8653
186.8517	90.6700	72.1620
50.3645	111.6769	218.4241
55.5294	59.8424	55.0300
12.3178	75.4638	38.5654
122.5789	111.0460	202.0957
114.6313	75.9448	145.6051
57.8450	38.4883	161.8491
214.5305	193.9184	65.8369
92.2408	125.3048	154.6132
11.0961	153.2689	125.3534
59.1260	0.1188	23.3688
223.7062	55.0259	178.1165
209.9588	202.5931	84.2318
155.9236	142.7521	150.0779
25.9182	31.3480	81.2666
76.3764	20.9137	89.4106
70.6917	203.1050	47.7924
147.8811	31.7608	43.8493
185.7181	212.1407	190.6221
146.2085	158.1156	154.5834
225.3764	3.1538	33.7323
132.8192	140.3992	160.6444
100.3255	35.1305	48.8404
90.6397	41.6339	179.2267
121.2106	11.2514	45.3072
131.2746	39.9387	171.5023
151.0343	58.1119	204.1959
229.1837	185.6093	18.4285
34.7896	9.7307	121.0993
24.0112	83.8473	69.6969
27.8859	137.5772	242.9302
191.6677	22.8275	131.8147
232.6865	194.0507	17.1250
178.1327	138.3233	47.4949
233.5371	61.1266	250.7526
48.6237	74.6489	32.1702
32.1968	248.2610	128.0253
1.2457	36.8199	74.5626
248.7442	54.4142	42.6337
201.6857	200.7834	97.6953
198.9933	101.4900	251.6597
88.0353	132.7784	156.5677
45.4832	180.4776	179.4121
47.2392	172.7363	146.8623
49.6275	80.9286	53.3935
124.0331	217.9298	168.7726
75.0232	172.9739	144.0098
6.8842	4.9131	206.0303
98.1299	69.6099	70.3165
109.6757	231.5576	244.1954
206.2096	26.5586	157.1263
250.7461	166.3228	19.5618
253.1400	220.8723	104.2194
199.8296	182.6745	25.7274
169.3361	162.7097	170.8622
226.6377	136.8409	16.6702
187.1697	46.7083	6.7898
223.8338	97.1699	148.0513
200.1728	49.0980	42.6246
178.1996	152.7240	224.0144
143.2997	150.4843	148.6038
62.9681	181.4900	58.3867
92.1349	30.9556	170.7776
208.2616	170.7111	7.6941
127.5409	185.4460	8.2416
162.2999	149.8865	25.2602
231.6037	54.7393	60.4630
106.3462	67.2390	101.9697
107.0676	254.7915	106.7135
163.2497	122.5587	212.1294
170.7772	41.2972	130.0081
251.5164	30.3422	155.8914
231.2301	166.7051	26.1910
35.3415	74.5917	201.3766
123.7893	247.2242	106.3822
160.6848	175.4009	54.5911
147.7737	165.1661	223.2589
233.1913	62.6292	19.9643
44.3939	194.4712	10.2277
190.7021	244.0248	181.9878
50.9020	179.5156	0.4743
214.5330	101.8219	128.2179
9.8855	253.5075	190.8014
217.3280	184.3169	65.5860
208.9567	100.3066	118.2002
126.9656	161.5363	18.5373
103.4905	26.7455	215.6375
112.2244	106.2290	194.4761
87.0605	252.3005	93.1393
87.0731	241.2371	176.1355
164.7057	55.2137	125.5974
101.4529	79.5082	105.9685
182.0416	230.2698	170.1185
45.3151	103.5802	175.0374
36.1287	197.0334	62.9401
110.4973	112.9951	247.5274
205.0521	28.3359	133.2946
44.8258	217.9121	60.1046
232.3910	15.2800	68.3427
104.8884	132.1140	211.2894
216.0412	27.7265	202.0210
123.4160	140.3421	23.2981
108.9823	88.3828	33.7452
195.7358	241.0932	170.3481
220.7847	60.8037	54.0062
96.7165	80.4565	175.7925
177.9381	53.5650	46.8734
43.0495	160.6889	19.9463
127.7778	108.0457	209.3049
162.1888	139.4857	231.5844
113.8216	150.9480	146.3746
234.5102	252.9290	61.9236
250.6161	193.5678	167.1304
251.3325	156.0583	149.7576
43.8544	190.9488	202.0234
218.7324	108.0519	67.0853
133.8513	147.8634	106.7788
7.2457	247.8430	90.5043
195.9512	129.4480	169.4730
134.7594	220.6665	242.7178
83.4989	220.7704	10.5012
9.5810	137.3798	225.4216
148.1656	109.7530	117.9150
77.9554	156.5594	99.8762
110.0545	32.4295	234.9240
237.3273	118.7764	41.3940
121.0341	28.9352	248.0493
55.4266	136.3021	38.5060
87.2364	212.5023	149.1378
66.2053	85.2458	238.2754
242.8488	230.2913	23.4712
1.2346	212.6767	220.7013
78.8343	158.8068	108.3612
169.6650	158.8836	220.3195
243.9341	238.1199	79.6991
222.9257	210.5794	244.1727
55.3648	194.2244	8.8338
28.4114	138.3271	67.8159
36.0090	41.6946	220.2718
173.6767	77.8944	41.8301
125.7131	86.4156	101.1623
53.1247	1.0836	24.5798
180.0175	53.8565	225.2613
147.0605	57.0289	98.3700
255.9786	8.8649	24.9502
128.7011	56.0012	242.3475
141.2259	242.6709	194.5139
172.0920	77.7575	240.6951
24.1602	199.8245	46.5848
232.6177	176.6386	132.9104
4.9275	16.6773	115.1356
148.8685	36.2590	45.9182
80.1818	152.4004	214.5093
189.8529	220.4980	160.3495
127.0641	191.6963	205.5340
37.5586	169.5697	166.5583
40.0745	56.6868	55.3577
1.2585	20.0348	52.9286
115.5376	81.8109	168.0929
216.2463	92.8305	169.3469
76.5476	6.8338	169.0805
141.5101	0.8115	134.2610
205.1879	2.0366	51.9143
68.0900	63.2031	8.4047
58.5118	29.3064	83.8790
225.4553	92.8616	14.1873
33.5101	153.5190	232.1517
38.6654	196.2264	8.5247
198.5443	140.8996	154.2373
205.0898	102.3855	168.7875
21.6652	223.8345	222.5123
228.7340	2.8507	221.4413
119.4878	188.5178	214.6795
218.1071	187.9137	10.9375
169.0887	19.6883	178.0477
128.2342	240.5636	54.4146
85.3014	218.5060	160.8095
85.9536	204.2959	20.4378
169.6168	179.0799	185.1456
4.7601	27.6398	74.3434
235.4119	209.8888	204.2523
169.5332	65.8609	126.6794
160.5162	115.7800	64.5420
214.4218	127.7669	241.7270
8.6409	129.8170	201.9067
49.4143	48.7611	92.5482
62.3429	60.6815	76.1786
254.6828	59.1004	210.6142
237.1018	241.4330	253.9595
97.6625	207.0624	44.3934
42.3853	86.1510	55.2734
12.1292	222.4279	73.9230
23.2800	172.9150	130.1446
213.8437	32.0845	210.6736
91.8893	11.5556	134.1485
216.5887	100.2853	153.2195
200.8877	219.7027	60.7935
242.7548	59.7115	79.5329
3.4681	6.9927	198.2356
177.7758	71.1682	140.9492
94.6754	11.0711	83.3430
75.3093	146.4046	24.3155
24.1148	142.5801	247.7075
230.2263	209.3033	123.1098
124.2456	13.6731	147.5613
77.4378	56.8271	79.1406
88.0362	66.9058	87.1875
18.6678	181.0888	77.7229
115.7020	110.1729	205.2267
166.6845	131.2306	84.6772
14.3543	171.2723	23.7337
160.8265	202.0075	115.6333
5.7089	104.7489	252.6101
150.1520	80.3162	111.0653
103.6362	141.6971	80.5547
227.6990	155.6582	163.0747
17.1522	117.3989	193.8176
172.3312	126.1587	51.2977
51.9419	38.1691	79.3012
136.8018	208.5456	61.7762
255.9351	203.5360	157.6749
215.6261	199.0292	120.7201
166.5587	42.9443	36.0190
92.4996	238.2441	58.5890
216.1414	155.8312	145.8425
175.6573	127.7145	230.6878
203.8865	53.7782	213.2014
79.2258	142.1441	40.8823
106.5802	248.3174	177.9114
231.0703	181.5238	9.3360
162.2845	82.5670	181.4318
124.7465	11.0627	178.6692
233.4749	36.6321	184.4292
251.4381	5.4462	154.4394
218.9468	10.4137	139.6118
187.2743	64.9516	106.6100
209.4548	65.1675	32.5684
91.0832	186.4212	202.6511
84.7300	196.1438	210.5623
90.5536	250.9975	107.2031
19.9368	118.9312	56.8522
65.9534	110.1616	253.3014
246.7359	21.0011	236.6757
194.2275	96.5248	35.1776
71.8849	181.0929	55.7485
74.5633	41.1741	46.6874
194.1087	222.2493	58.0881
2.9871	58.7199	188.6461
229.8772	41.4266	57.5204
136.0301	199.2813	14.6910
13.1115	237.6822	159.7652
104.3171	105.7545	215.9237
141.3699	232.3854	245.7169
80.4439	0.7124	219.3704
7.2979	134.7941	112.4638
132.0234	92.8824	152.8791
242.2036	1.1024	112.0436
86.1550	81.2396	6.6697
164.2195	43.9835	37.6643
6.4382	245.1146	105.9744
227.0434	218.5855	87.8715
12.7018	137.5886	62.3656
203.8806	118.5225	171.9225
86.6583	31.3387	95.8688
156.3526	124.4484	36.1385
101.5141	244.9452	101.0554
189.2376	249.7095	109.7626
112.4330	212.1041	132.3284
214.8606	251.8926	127.3039
59.9641	175.0819	18.1506
130.3728	72.5137	64.7510
36.9553	152.1557	35.7539
226.3696	102.6288	53.3301
218.9467	116.7212	23.6524
203.0494	42.9807	54.2030
173.0736	167.9211	198.2526
191.0159	188.1257	6.5461
88.3604	32.5229	165.5980
142.0731	42.1848	202.6507
40.0440	12.5480	104.1691
94.5703	100.4552	25.8366
246.2947	124.1610	250.6792
250.2545	207.7289	99.1406
10.5950	192.4240	165.4937
100.2646	25.7891	130.7614
172.4646	40.5896	78.7304
238.5414	134.5134	15.3699
135.2324	71.8459	237.6818
22.1969	58.2276	243.6858
250.5090	40.6924	110.9283
163.7410	56.4306	121.7881
21.8985	68.4823	73.3043
164.5234	217.4090	97.6082
90.8279	11.1607	132.8325
246.1295	62.1087	20.5116
128.2216	101.2293	13.0440
142.4849	218.8335	154.7482
170.5862	28.1049	141.7092
166.3718	146.6305	231.4269
223.3360	53.7789	183.8497
193.6627	229.2893	46.4678
54.1090	103.2511	61.5679
105.9597	160.2434	0.0297
121.3168	136.5345	158.0064
73.3993	84.3169	165.9197
94.5667	120.0359	126.7225
174.1944	165.1473	161.6500
109.1479	223.7360	57.4601
116.3727	103.9115	234.9985
251.5543	33.6442	8.7374
15.1643	1.3040	209.9681
165.0530	153.9211	74.8626
120.3622	41.7162	69.0181
117.2244	176.6166	158.6165
97.8728	63.5586	140.4204
107.7793	170.1351	22.1221
106.2871	145.5548	176.2297
168.6554	150.5749	226.3006
110.1723	236.9375	152.0731
169.4406	132.2305	75.2333
94.9407	51.4252	135.1825
1.8943	182.6231	247.6337
134.3054	148.8515	216.3004
150.8096	156.8821	90.9090
194.8280	210.7012	175.8505
137.1831	238.9138	61.3160
202.3319	238.5946	118.8111
109.2825	71.2262	33.0403
160.9116	18.4007	29.3998
132.1563	88.0791	3.1796
124.7756	118.4054	149.4963
229.5684	232.4763	68.6835
193.3199	69.3589	121.2780
58.4040	29.7275	51.5241
158.8256	56.2524	165.7186
143.6487	179.7458	135.4819
172.8720	58.0704	118.3710
11.0684	236.2981	144.3031
81.4246	122.0274	38.6931
19.1391	216.0883	114.6487
216.6724	220.1936	39.7956
207.9720	102.4488	110.7315
84.5677	154.6616	42.0551
153.6922	236.6416	80.6399
15.9396	163.4357	253.1371
231.6109	37.7304	175.2020
206.9250	181.2601	79.0006
134.4556	251.3134	200.6149
224.0463	12.9597	219.9203
15.3689	167.4589	154.7623
35.3668	62.4244	2.1954
253.5902	94.4110	129.5847
65.7840	177.6832	102.5615
98.0535	160.8799	153.3036
102.4482	1.5313	235.8872
169.1709	30.6410	249.7670
119.3014	147.5167	137.7575
216.0583	250.2041	15.6065
136.3529	249.8340	142.5489
83.3937	53.4083	150.5936
195.0765	68.6674	193.1056
65.6350	182.2907	148.2287
96.5184	24.6628	229.2907
236.0387	98.2421	76.7075
210.7507	82.7811	97.9213
94.4082	180.5025	58.9896
88.7765	123.2847	161.4789
218.2090	17.1413	219.2396
21.5933	236.7991	67.4091
40.5159	14.1373	124.7621
72.9836	134.1096	109.9609
166.5615	40.0483	75.0102
129.5089	47.6801	177.1819
215.2615	55.4286	182.0924
108.9257	235.7670	224.0281
13.9692	29.8707	190.6405
99.8806	212.6689	164.0977
177.2743	14.3930	144.0538
225.9481	221.4371	36.0262
143.4945	240.5859	174.6073
207.3605	194.4303	21.2310
26.8802	222.5707	139.8833
142.8602	106.8573	20.9007
41.6457	61.8878	36.7969
55.6056	246.4100	196.2651
10.6161	19.3162	177.5054
28.0523	108.4113	22.0497
192.8961	143.7111	197.0093
109.9315	55.2278	176.0634
254.1076	66.5983	71.1809
31.7800	35.5380	31.8440
86.4434	3.1905	230.3344
159.8317	178.7329	96.2691
67.6709	70.8605	85.8357
81.4910	172.0724	214.0150
156.0213	118.6065	229.0943
246.4778	56.9270	211.8249
102.0086	144.3381	198.7269
166.0641	19.1051	77.2444
116.2490	253.5601	56.9787
136.7141	241.2874	97.8666
2.4874	206.9787	35.5988
68.3546	121.2598	31.7312
174.4006	139.5488	196.2569
173.3369	12.7352	4.7723
131.7849	104.6414	208.0860
150.3590	126.3127	155.9343
27.5500	86.1938	88.5370
110.2440	126.2161	167.9697
169.4639	142.1106	109.3167
73.9207	187.9302	134.4695
66.4849	73.3214	164.0092
18.7256	185.8079	49.5713
167.6155	119.9469	143.3970
111.6846	190.1880	201.9521
172.9177	16.1995	50.8143
249.1734	23.3315	159.0715
22.3876	135.0990	34.1822
138.5661	193.5431	251.1071
92.4517	60.5978	57.0773
171.5506	22.7690	93.3284
183.3433	120.0259	131.2504
57.2589	251.2184	39.7615
92.6482	48.6852	31.3098
129.4577	140.7190	96.2884
6.1040	166.0505	111.6157
62.5326	188.6038	35.6475
218.4605	4.2161	114.3318
217.3290	24.0185	21.9480
10.5951	159.3012	34.5512
176.5215	75.3468	176.6443
77.9963	183.1315	214.2864
210.8909	97.1674	2.5398
206.5463	184.6205	235.6119
81.8514	152.1050	102.9189
187.8279	79.9461	156.2352
102.2382	187.8114	182.2293
142.8486	39.1288	196.6988
151.1456	225.9969	245.9694
98.0310	198.1772	141.0511
193.7010	59.6577	27.7524
100.3072	77.7864	22.5888
109.7139	183.7058	163.0286
27.3007	83.5450	151.3078
242.7111	25.1915	143.6160
3.9230	105.0898	2.4889
142.2504	161.0945	157.9138
26.9044	50.2882	78.3545
40.8572	139.2339	105.7952
41.0983	9.8117	184.2910
144.6114	220.6788	124.3507
155.2773	79.1270	147.0439
19.4533	180.1810	85.0333
130.8408	104.3659	26.9986
28.4450	125.1116	63.4462
132.5458	119.6097	233.0363
222.0086	122.1252	7.4608
238.9162	19.0974	240.5118
86.8748	103.8528	216.2440
168.2805	163.8300	39.6915
104.6601	20.0207	239.1612
20.5956	77.4235	109.5781
183.3378	56.5449	169.7986
31.0976	40.1260	33.4631
64.4841	221.5100	45.2220
184.0055	104.4101	138.0824
77.8165	73.5986	201.0305
234.0456	131.2714	148.2525
104.4913	96.7696	111.6447
199.0404	46.2924	130.8588
246.5539	50.1110	152.5499
55.1038	28.3491	113.0467
171.0945	254.1657	216.0561
114.1158	123.9577	54.3643
14.2204	77.9293	134.4142
86.3160	214.4925	71.1872
45.5905	222.2689	198.8801
176.5887	100.0130	236.2184
185.2434	169.4977	0.6275
68.5182	139.6044	34.4871
236.3623	4.1438	5.6758
0.2722	238.9315	206.7636
58.0586	67.8708	55.2899
35.0692	4.9148	43.1226
216.0998	173.1466	171.3308
18.2865	50.9671	55.3868
96.0627	82.1677	251.7715
77.2239	254.8983	9.7162
124.7710	52.0483	173.3382
198.0998	66.6994	81.4879
56.0065	227.1003	115.6883
44.3206	233.7742	195.5521
200.0174	204.0964	70.9875
223.9063	57.6732	215.8191
255.2666	246.9455	153.1792
137.4154	132.3901	220.7610
219.1115	100.2924	231.2314
161.1481	180.1085	250.5176
246.2175	136.8225	85.9502
113.7762	113.2598	212.7591
211.6694	160.8113	134.4090
216.5986	183.2253	178.4872
0.0356	33.8680	147.2615
192.0305	187.8548	48.1046
119.0026	166.6896	188.5429
143.6892	139.8198	205.6209
118.9214	247.3438	170.4498
222.5136	130.6010	18.9607
234.1325	186.7646	242.4620
216.5959	154.9295	161.7926
80.0090	249.6790	72.9979
32.1199	160.5559	10.4943
116.4195	51.2929	122.8769
70.8387	21.3637	150.1777
73.2150	42.5013	33.8886
166.3591	11.9215	51.3031
11.5299	68.0840	54.8189
146.8400	18.6574	138.9490
94.4639	145.9126	96.8883
243.9992	11.9096	5.5680
180.7339	87.5020	16.2022
73.7174	251.5634	231.9197
179.2496	226.7581	101.8001
92.4228	188.6225	24.5586
214.3380	199.3965	235.6414
162.2314	17.5395	20.5357
210.3459	88.5607	14.9303
113.6206	1.6196	22.3102
201.3008	241.0271	184.2617
21.5687	199.1866	129.0263
156.3339	28.0427	45.9766
18.8065	116.2557	245.5503
246.4873	242.1263	156.2290
55.6234	96.9451	166.7676
52.4401	4.6857	96.4130
232.9677	218.4148	56.9237
104.3284	204.3815	240.4153
126.7609	109.5541	96.5056
127.1006	38.1644	59.3384
64.7138	85.8581	211.5851
148.4572	249.6529	46.1375
41.0802	241.3931	54.0037
176.4179	33.6409	148.3034
150.0011	2.7288	207.1002
230.6235	60.4200	6.0783
114.4338	102.4483	114.3464
170.1218	79.6522	254.7831
155.8698	239.1537	68.7800
123.0200	76.7550	61.0800
146.7669	45.8392	175.9046
152.5903	181.1805	223.6215
54.9228	93.5342	77.9820
134.8530	231.3510	114.7738
111.8235	83.2479	45.5921
71.6912	23.2772	59.3921
160.4271	195.5438	210.2937
156.5364	238.8820	75.5271
246.8822	154.2382	177.3521
1.1384	217.0707	146.7517
163.0052	20.6720	246.7162
36.2675	8.0413	215.0789
140.0716	157.2402	64.4069
206.0345	3.1650	58.6326
116.8156	120.7836	204.0798
162.5272	236.7144	172.8613
168.6904	92.7577	136.6112
17.0741	180.3440	62.2290
204.7804	166.6179	178.3176
117.8725	28.5716	247.9022
190.6502	79.7582	153.8526
9.0033	60.6288	12.6748
82.4608	88.2166	15.5972
49.5464	169.9377	180.8064
220.8923	238.8265	84.9524
179.2104	223.4564	51.8858
