xlinkID	connected_1	connected_2	connected_3	connected_4
9319	9360	3465	13834	nan
10333	9104	7529	210	11117
7529	12825	6571	1108	10333
12848	5694	7100	7732	3214
2389	7257	3801	7110	9223
15001	6688	15001	9419	nan
2983	9552	6345	8792	7664
716	6761	716	13257	nan
5452	15081	5316	16108	13751
231	1033	10598	14646	5671
13297	3737	2171	2268	10956
4871	2108	8845	8502	2295
2295	8032	2976	12470	4871
2415	12663	7339	5492	15007
15159	6408	5737	11759	nan
8937	816	9116	1047	1567
6108	11313	14319	189	7631
7419	15136	760	204	5013
204	11384	7419	5940	9670
13738	1528	1617	6629	2150
1960	6835	7733	6277	nan
9347	970	354	7772	15286
13115	11689	13465	11201	15535
4633	10456	5162	13414	7159
6450	856	5929	10196	11788
3830	9608	2805	8999	3439
1490	8473	1490	nan	nan
8772	6986	259	15412	8294
1734	7024	8163	14677	4118
13184	6001	5524	10956	12605
13196	5128	1617	2020	13031
5153	10880	3088	2037	14590
10708	6960	2027	1108	10191
8774	12052	7836	373	15575
373	13914	7148	8774	3983
2191	4200	10372	13997	14271
10339	9705	13597	14678	nan
6152	4654	13522	5666	14678
3694	12354	3130	6242	12002
12354	3000	12354	3694	nan
4651	1160	5718	11413	10014
8510	11	9507	5757	10014
15641	14334	9006	16079	nan
2732	6298	5868	2732	nan
10475	14694	731	229	2750
1902	13781	14874	1043	7477
11474	7905	2043	7029	3899
9787	6801	4300	13071	7927
15902	5296	9816	9451	nan
9451	1482	8228	15902	3391
4273	7920	3140	15630	8228
15630	5368	4273	9490	9275
15461	1388	15373	3566	2735
9706	14200	8594	939	10031
8594	12312	6225	9706	10231
6327	6776	1681	4253	12504
5210	7097	7594	9188	6335
2328	14368	2072	8458	6375
7181	7090	8250	13112	14527
14527	5372	7181	6694	nan
5102	11962	14334	5102	nan
1259	848	306	13955	1109
13955	10374	1259	11790	4359
14605	5480	8458	531	11911
9816	11129	11025	7074	15902
4394	1438	11115	6851	9894
9894	4394	8707	1710	1415
4334	10440	14668	13797	13924
2280	14971	1117	15606	71
6412	13353	10978	1363	8142
13353	8568	6412	4703	2751
6789	1792	6225	14362	2347
1792	9977	6789	11878	12975
4407	5264	4562	9621	1270
1270	13385	14921	4990	4407
6375	10976	2328	5012	4118
4118	2026	1043	1734	6375
15096	9640	2763	4804	14430
4297	4297	3250	7771	nan
6332	5345	5836	5453	2375
7934	10513	14287	9991	6463
8994	12610	11829	4674	nan
5808	6417	12842	268	7887
9454	14928	2659	13675	11723
2659	14177	8858	3476	9454
4294	2481	10394	6339	9249
14921	720	1162	9675	1270
720	14921	3985	1321	16079
7185	14816	2970	16035	892
14816	3904	7185	4228	121
14301	10946	7308	3845	1623
531	531	14605	1151	nan
5416	9824	6785	12451	12037
6785	5416	7331	1436	4000
642	88	625	12387	4091
1096	13226	13082	15068	4469
10026	12512	3199	9047	15903
12512	1415	10026	1494	15903
12389	4721	12980	12389	nan
4721	3946	12389	2494	63
1343	13393	15764	241	5742
11078	14109	10630	9414	966
966	5161	3178	4540	11078
705	15008	5393	4947	12059
5393	705	4947	2101	241
6446	11961	1076	15445	13134
6168	888	1123	5520	nan
888	6168	10227	11967	nan
14302	10656	13937	5768	2999
15760	9432	3201	7985	11111
3201	15760	3841	1986	nan
1420	7304	6809	15227	9533
7151	14761	5356	7151	nan
119	1953	9066	1451	8846
13550	15433	15477	3995	14901
14901	2809	12958	15101	13550
7263	10992	7103	10844	1623
6958	6715	6795	895	15715
3919	5480	13001	2157	97
13001	12751	6339	13558	3919
12828	11416	3315	7492	976
8814	5048	11097	8814	nan
9839	6762	9732	3542	nan
8373	10288	6305	5883	7
7	6608	5883	10756	8373
9515	9432	4258	10516	1695
4031	8380	493	7006	10759
7533	8786	15196	1149	6511
6596	10414	4558	nan	nan
14643	12008	1147	2491	2515
5857	11635	3963	1478	1711
9061	2960	13905	7364	12925
10076	9304	4025	2424	12001
5584	4713	274	6434	11524
274	5584	1903	247	nan
4306	10765	10467	6940	6253
6940	7397	4306	3771	3669
4740	11649	11322	317	1358
5897	14962	12637	11098	10734
10382	2416	1578	4461	160
16110	10056	12992	6715	11447
1943	8352	3502	1943	nan
15617	4392	9458	11285	9594
2540	1168	3706	7984	6556
6252	9745	2259	14188	4646
8221	1746	14539	14782	9239
11788	2622	6450	14134	7375
3668	1315	3083	10685	15471
15471	12608	1817	3668	7646
3514	6393	1217	6581	6161
6581	10056	3514	6581	nan
7248	4816	10633	15659	3075
5526	8554	6309	14742	nan
14078	9152	4093	10701	15798
15798	2107	14734	8260	14078
8943	825	6577	7572	3755
8008	13136	11179	6711	nan
4869	5080	1673	6644	1870
10916	128	6132	2310	12372
11097	11296	6434	8814	8143
8143	11097	12003	11356	7145
14081	1401	3578	5237	4534
15005	9929	9995	3454	5423
12637	5897	12644	5237	12903
5237	14081	4340	12637	10614
654	15752	1817	15907	2237
2237	14830	14748	1149	654
10755	2464	14689	10296	12022
13840	4360	11891	3525	979
11891	13840	4089	6338	3351
4079	13529	4761	14793	3838
13529	14793	10285	8053	4079
4164	13144	6970	4603	2013
1900	2736	4580	10004	10095
11407	11880	3773	5806	2599
3773	598	11407	nan	nan
5809	12505	14131	15478	2567
14713	6155	16105	8082	83
3689	1416	12555	8032	3372
4018	4984	5532	14564	15030
14564	5288	5185	4018	9666
15569	1865	10330	12084	4102
9919	3736	4067	4893	8183
3736	5139	14828	6102	9919
8185	8185	2123	13019	nan
6322	10163	12989	4478	6759
11565	12528	2788	13869	9542
12101	4404	9341	2894	6655
9003	10604	7179	15356	7765
413	11504	10520	9563	12021
8999	12649	2906	4086	3830
12649	4538	16002	15436	8999
10861	3338	10861	3775	nan
5834	1416	15731	1821	6447
12008	12721	5898	14643	7572
5898	12008	666	15688	15165
9666	14564	5980	2437	439
5980	5288	13537	9666	12721
4900	6835	6933	11987	nan
12470	11760	11267	4893	2295
8732	11064	1075	4067	9195
4067	15115	8732	10110	9919
13857	6704	4948	9357	nan
3370	9392	8299	11311	nan
8690	11509	693	11222	10767
693	8690	460	11844	6087
9574	1384	3130	1749	4021
1749	10412	13677	9574	3343
1442	7031	1843	3893	13903
1843	1312	1442	11509	15808
1122	14640	9297	3434	8703
870	7969	8626	10220	nan
7371	2819	5183	15175	799
5671	760	231	5671	nan
11267	4902	12099	3627	12470
5192	3088	8875	10956	3291
1374	816	11235	9116	14117
6960	266	7227	10708	3703
266	6960	11026	8395	1610
13039	4968	4101	302	15808
4968	3851	13381	5446	13039
2274	6976	3210	14858	4085
3210	9160	2274	7845	10326
13914	12052	13108	373	1119
8563	965	8658	6293	3574
3701	16034	15844	3701	nan
13897	15185	11458	5003	11489
2517	13251	2819	14814	11319
7936	8160	7003	13667	13750
8160	7936	14615	9054	8095
5458	14905	1446	11573	14646
721	2289	3434	8174	1871
2289	721	2289	4895	nan
2255	776	15011	5900	14047
776	8945	12994	10598	2255
10598	776	7003	231	8095
67	1248	5947	14903	nan
5947	6392	5034	67	2899
7227	6960	11313	11075	14062
11313	7227	9068	6108	15031
1206	4842	13963	3642	2397
6933	1339	3892	4900	nan
8719	6697	11005	8719	nan
6697	7027	9604	11446	8719
6370	8130	6370	11738	nan
10498	1633	13898	794	7383
10608	10608	1034	14195	nan
4035	8954	2709	14954	11693
8954	5312	4035	2245	4253
5143	1835	2043	5372	10159
1528	13738	13963	6732	10822
12658	15288	951	1928	12439
2037	5153	5559	2932	951
951	12658	8164	2037	9877
15565	2656	13307	7797	7438
5368	11363	718	11422	15630
12557	6176	10763	15748	11806
4088	14753	12882	5197	12765
11573	5458	4351	9773	7383
7383	12072	1249	10498	11573
1446	13600	5458	14957	1462
14957	11676	10602	2222	1446
5843	14107	3195	5549	nan
5705	5705	2561	15558	nan
2100	8177	15962	2972	15852
8177	2100	13847	nan	nan
11759	5128	6351	14738	15159
5717	14964	5717	1542	nan
6758	14240	7944	10326	6271
13796	2131	10220	15725	3974
1620	5651	12148	8799	nan
12148	12609	7969	1620	8447
1885	14505	1885	13825	nan
12175	3784	5299	11950	8703
11950	5659	12659	4044	12175
1438	4394	12715	2972	7551
7551	11754	12044	1438	nan
15726	14922	4188	7445	8190
8190	9967	10843	15726	12311
12803	1313	11451	15142	nan
1313	7947	4986	12803	13341
3115	13205	4396	5597	15142
15142	12803	10195	3115	1542
9098	9800	7760	2773	15198
11388	9453	7100	15373	7502
9800	3728	9977	9098	4837
1590	14908	14565	14094	9044
12427	3897	12427	3260	nan
3897	9833	12427	10053	10187
11391	11616	12504	nan	nan
7919	6320	6474	14514	13399
13399	807	6949	9654	7919
6949	12200	14514	6415	13399
3737	14152	13297	1034	851
851	3737	15237	nan	nan
15558	5705	12348	10357	12561
7090	3699	4426	6179	7181
6179	12384	7090	2829	11534
9104	8065	3642	10333	1567
1065	1065	939	2909	nan
939	13692	1065	9706	2052
2809	2689	1117	14901	1342
3051	11528	9051	8956	7213
9051	6744	15817	3051	326
239	6721	5114	12189	4974
4974	4760	3859	10765	239
5757	1393	10299	5197	8510
3984	2080	6117	4726	nan
15028	841	5058	6523	15498
6523	10505	7355	15028	3749
4000	6785	3101	10757	15447
7847	10441	15026	9113	13210
9117	9316	9117	2950	nan
15008	705	15591	4886	2751
5943	14293	1123	4997	4918
6288	8787	4924	1109	7927
10822	13920	1528	189	1919
1342	2809	9332	3566	3615
13254	13155	12629	15198	4623
2052	13971	939	2332	3615
3615	11314	2052	2332	1342
4617	6496	7887	7796	1767
3749	7856	3178	3602	6523
3178	15403	3749	966	12351
2160	2387	14019	4932	5246
10204	15768	13674	1451	12519
12980	2912	1562	12389	3975
1123	6168	15674	14990	5943
5611	12520	12945	14251	12924
254	1337	43	3860	5645
3860	1720	2994	12187	254
10104	4688	8785	7857	5870
13548	5041	1468	9636	1692
9636	9088	13548	9927	nan
7768	11326	9521	10923	4918
13675	8154	14179	9454	15431
8060	8258	13467	2874	8859
1851	3392	6417	7232	4247
3392	7937	1851	5308	9823
2387	2160	12131	1214	5246
11894	1363	4524	8749	nan
6988	385	8531	1956	8663
15515	2994	1923	13661	5663
1923	15017	15515	10292	nan
3122	12485	11227	1949	nan
11227	3122	7907	1588	nan
7267	10056	1322	10810	12520
8962	14400	6017	11213	625
7038	10656	11473	2773	3471
232	14664	14833	4957	12607
9112	6496	6346	13650	7326
13743	2923	1996	10735	nan
8759	7496	11777	522	13083
10952	1712	10145	14714	3260
6965	6633	1996	3462	15103
3545	9056	7130	522	7491
1134	2112	5650	3980	14109
12834	1477	1785	2717	462
15908	6699	15757	87	4215
4215	6699	9155	15908	6724
3945	985	10780	9229	11639
15942	697	3314	9237	3473
4530	11835	171	12483	10735
1503	12864	15547	3454	nan
12864	12864	2435	1503	nan
5520	6168	13892	12992	nan
12020	2225	8021	758	nan
13661	6795	15515	10462	15919
15851	935	938	15022	5719
15022	13902	15851	3446	7999
9065	9065	2315	439	nan
9376	848	11293	9501	16047
8237	4945	13329	2315	15783
13329	16016	10163	8237	10022
13342	11272	12541	8015	3679
10746	7145	3611	2724	10759
1585	15192	10433	7218	12908
3669	15017	6940	13726	nan
13726	3669	3718	9103	nan
11911	14656	11885	14605	nan
8419	12290	3515	3237	15013
12290	5250	8419	15668	nan
13760	4441	2018	15540	15484
13019	8185	2123	12894	8206
9487	13288	6434	5075	2535
13288	10107	2259	6868	9487
2410	784	2410	1173	nan
15618	2705	10332	15741	10254
13995	7608	9482	3942	nan
9361	9361	14541	8150	nan
14248	5072	8425	8346	11270
10365	6024	12987	15492	9446
15371	1953	5551	10654	12519
13660	3929	6002	10731	10925
4918	7768	11416	5943	nan
3387	1830	10846	2365	11926
11926	2920	3387	5268	9542
13144	6970	12099	4164	9214
4566	4825	14203	3972	14951
2940	14939	1892	11463	nan
11463	13927	2940	11285	14623
3817	6458	13052	6461	10782
1986	3609	3201	14157	12926
15025	7617	495	1085	4415
4415	15025	3313	8501	12062
9606	5440	14240	608	8120
1877	9288	1683	8501	13582
3500	8201	3690	1173	1903
10997	66	8748	422	nan
15254	8472	5682	10395	7907
8776	8776	13758	13559	nan
10685	14696	6778	3515	3668
2075	12992	7407	8879	nan
4360	4360	13840	259	nan
1969	8720	6704	8453	2013
2459	618	460	9357	13326
15680	8024	12090	9504	4514
8024	15680	9504	14845	13670
14524	6241	4010	2651	10078
10078	4144	11600	14524	6045
3052	5440	2604	11022	nan
15047	9832	11642	14030	2407
8118	14041	8764	9446	14047
8764	10225	4085	8118	15897
4521	6760	1763	6003	3719
1763	3504	4521	11485	3510
9218	7817	9218	11854	nan
14203	13561	15484	4566	1310
8183	11760	15600	1075	9919
11760	13097	12470	8183	nan
2920	11926	7309	14662	1431
7404	9904	11484	9812	1919
7288	10163	7276	14422	10975
1458	2696	3558	14866	13214
13970	4482	6636	6366	2788
653	11185	6273	14638	1111
7306	12144	9665	9842	7070
7070	7306	4875	4389	14598
15701	3851	2394	14875	5468
2394	530	15701	14151	2359
13903	1442	12372	10767	nan
13092	11536	11682	8364	7546
9956	4040	9956	4671	nan
15196	6640	15841	2107	7533
1651	8280	3363	6760	500
5083	811	12916	15901	nan
1865	15569	15011	2805	nan
6598	849	9354	998	6447
2108	264	13442	13643	4871
9583	10648	12449	15338	nan
15338	6049	1971	5431	9583
9195	8732	14117	4902	3590
6577	7929	3418	8943	10455
4891	9656	7564	1365	2174
4657	5288	703	3590	10831
15069	13328	12033	4275	13326
6165	3232	15827	11459	2175
4875	15808	3017	14554	7070
1847	12256	3146	348	14493
14493	7665	15141	8926	1847
14271	12432	14885	11918	2191
15748	3570	12557	4310	11806
4310	7540	15748	15109	5576
3784	12175	10177	9121	6095
2985	5056	8939	14589	nan
6861	11674	3372	nan	nan
12663	15600	2748	8117	2415
2748	4001	9236	10421	12663
15688	5898	5123	11484	3590
11484	15688	6460	7404	2966
3590	15688	4657	9195	8311
8311	3429	5852	437	3590
5556	7536	8665	4578	501
10372	13648	12819	4021	2191
10231	8594	3092	10231	nan
1312	11520	14018	1843	3693
3343	15120	15497	5928	1749
15120	15120	7455	3343	nan
7837	8194	6225	9602	2347
9602	3641	235	7837	13799
1239	11	2131	3803	6246
14814	10653	13251	2517	3741
10299	16084	5757	8182	nan
16084	9073	10299	9071	nan
5852	8407	8311	15341	3903
3903	8137	5852	6102	5247
5151	501	12132	8453	2174
3130	9574	4021	3694	9775
1527	12552	424	8710	15295
4677	7353	2674	14812	6310
14427	7803	3565	15838	10199
5223	10331	9660	5989	11190
16002	12649	466	7906	12900
10357	6256	8229	15558	11103
1546	3418	14828	15788	389
15140	4353	12967	11459	12191
6734	12312	15305	15317	2718
12312	11449	11738	6734	8594
4388	14041	5003	5299	8775
5003	14096	13897	10576	4388
3363	1651	6674	12555	15988
11857	15944	1633	8958	4439
8958	11857	4451	1597	246
9510	3977	7804	10325	9142
5094	5745	2114	11814	9615
5745	3656	8433	1778	5094
572	14309	15700	3565	9342
9813	9298	14843	4244	10111
10243	2043	5925	9271	nan
9271	10243	6102	9271	nan
14152	3737	1782	12783	nan
13924	5840	11961	6651	4334
7864	13504	10257	4107	12142
4107	7864	512	14964	nan
1887	1514	3147	1509	5679
9490	4536	9275	15630	8351
15307	13354	11139	9044	2862
13354	14200	9865	15307	13455
11449	12312	9865	5292	12975
340	9520	10035	6485	6246
6485	9531	340	9374	8815
8447	3000	7233	12148	3974
14694	9226	10475	15838	106
11338	5050	14802	4095	nan
9803	6256	14026	307	8229
14224	12152	13121	15445	nan
12152	14224	7720	124	nan
10976	2026	16117	6950	6375
8707	7720	7553	6851	9894
7553	4575	8707	12293	5687
3661	536	10698	202	6077
4623	9865	13029	14565	13254
9865	6928	11449	13354	4623
13013	1148	889	9900	8780
3489	11289	13002	7619	10978
665	13217	6346	3318	10999
9056	3545	1764	246	4703
3111	13432	1956	13380	10229
10229	15498	12780	5837	3111
9621	1633	4044	5270	4407
5270	1449	8836	9621	6286
2994	15515	3860	nan	nan
5687	7553	10161	497	15
9275	11703	9490	15630	11871
11422	5368	15852	12229	9087
7135	6816	11025	11594	13205
15477	6780	15477	13550	nan
14565	7400	970	1590	4623
13073	1712	10446	12629	11750
1514	2624	89	4350	1887
2624	1514	2627	12610	nan
7282	9089	12994	11734	14391
13259	7720	7073	798	11168
11115	4394	3458	4188	2572
4188	11115	11965	15726	2999
3995	12904	4184	13550	4807
12904	7074	9586	3995	10038
4550	5586	6107	9900	10509
4208	5236	7772	10652	2183
8600	13432	3057	10502	7209
12728	12728	11947	9623	nan
1439	11330	3587	3844	9598
6782	15736	6782	4151	nan
15736	11155	8126	6782	nan
12869	2536	2402	588	11495
7556	6928	15345	506	7662
4191	9679	8267	2636	3879
7319	12788	13087	1302	13423
7830	3057	1705	6811	6117
5535	14322	5545	12962	5767
5767	12355	7373	8910	5535
7525	2912	3153	1291	12059
12351	280	6721	3178	3819
6721	4058	5434	239	12351
5058	3904	15028	7492	8006
3904	14816	10505	5058	3228
14990	1123	9644	6148	11326
4528	3796	13844	580	nan
13844	4528	10988	4781	nan
10227	888	8435	10356	8887
8854	15328	7613	7318	nan
8088	4091	14021	15734	11295
4091	8088	9232	642	3501
2523	13041	268	6633	9831
7437	5597	11829	12743	nan
9158	10322	8956	13922	12606
10322	8956	2149	9158	1199
10940	7232	2337	7917	3734
171	4530	11835	7125	15326
14454	892	8364	11920	2831
8364	15238	13092	14454	14135
3747	12344	2987	8303	nan
8303	14217	1129	4419	3747
15108	8288	1190	1581	11478
8362	11736	4216	14021	15734
15734	8088	6305	8362	903
6305	15821	5920	8373	15734
10782	3817	6746	9932	11148
7201	10205	16089	12541	679
13423	7145	4604	8910	7319
12878	15312	5161	1844	8663
1844	649	11452	12189	12878
5250	10937	3578	12290	10844
7286	11293	8803	6685	nan
12056	4424	7241	3602	2492
5819	8785	14778	7926	4359
4359	7281	5819	13955	13781
387	5674	12751	14430	2831
14430	15096	15226	387	892
7515	3098	5228	1565	3962
3098	3722	7515	9363	2437
11326	14400	7768	14990	nan
11736	1176	8362	6167	903
15177	7009	10145	11038	nan
5749	6788	5061	895	nan
3075	7160	7248	2252	nan
11791	12032	6073	1310	6607
8279	4367	15967	1655	nan
14090	10504	3797	1478	6087
11417	10890	227	10332	nan
10890	9561	11417	12866	8093
13931	608	7057	12361	247
608	13931	4	9606	9095
3551	11553	586	8212	nan
8786	3504	8865	2137	7533
3504	3083	6715	8786	1763
2112	4286	3868	1134	11447
1892	13390	5203	2940	7875
439	10552	5033	9666	9065
530	13009	2394	4460	14423
4460	530	14797	6158	14181
4	608	12987	4302	5895
1535	83	13085	10254	9703
8728	544	6241	14797	9983
6241	8728	14524	1085	6045
10701	3520	1817	819	14078
3523	5034	5128	8090	6967
1149	3970	7533	2237	nan
7572	12008	9363	5044	8943
5228	9665	7515	11007	nan
3806	13131	2069	nan	nan
8403	8403	13276	11398	nan
5867	4104	14385	4009	5933
2684	13736	1460	5132	12895
12440	296	9657	277	6054
277	12440	277	11014	nan
7160	2520	9929	11018	3075
66	10997	1118	7735	nan
1118	7930	66	3587	7962
9299	2696	11082	15365	9598
8678	2993	10004	5750	14172
12916	5083	12916	nan	nan
12643	4441	7999	2766	1655
4441	13760	7709	12643	8320
5872	11667	7146	4755	7260
7146	5872	1498	2515	6636
10216	3146	2211	5557	3751
3962	2625	7515	2437	12982
9280	8928	993	4578	2483
5244	8312	7451	7540	8446
12555	1416	3689	3363	nan
14134	5330	9226	11788	229
13967	14689	13643	8153	4420
14689	2560	10755	8894	13967
7628	13026	15107	7076	nan
11493	7683	2020	15	5815
6366	13970	5044	6366	nan
6175	14578	13683	10261	6831
14370	2745	12069	nan	nan
10278	15086	8621	13701	13394
5969	7501	12798	223	nan
9446	5316	8118	10365	11374
2089	15827	15308	5189	8651
7944	2489	6758	12893	10326
10326	7944	3210	1602	6758
12157	10264	13530	7422	10463
4631	6176	4641	6428	6246
14589	15576	2985	11434	15988
9254	369	7701	15483	10325
683	6674	683	4982	nan
11103	7272	11026	10357	15007
5532	4018	1106	3852	10054
1106	1114	4755	5532	14125
14828	3736	1546	1470	8151
11676	2881	9626	11586	14957
1080	1606	12348	497	2830
348	13537	1847	10831	15575
4533	8564	8673	8116	1556
7465	10553	13330	9971	11843
10553	7465	5586	13581	6281
13667	7936	6931	15011	4062
12151	5664	12228	15405	10895
7836	4032	6920	6036	8774
1384	13648	1265	2508	9574
4674	8994	4350	7797	15286
11	8194	9307	8510	1239
8117	5034	15600	514	12663
514	7905	15815	8117	4269
15575	3593	348	15141	8774
12669	10728	6571	6653	6207
8673	4032	2010	4533	6094
9032	9110	5700	11181	7638
3140	11441	7566	4273	2398
2865	965	11843	12923	2317
11843	2865	7465	10399	nan
14575	7658	12827	8924	5101
11293	11712	9376	12171	7286
12171	11712	13395	11293	9967
1000	9072	6516	5358	11518
6967	4842	3523	13620	8445
8496	4402	5453	2213	13134
15031	11313	15787	11703	5263
501	7912	8665	5556	5151
1388	15461	9514	13205	13847
6225	8594	6789	7837	3415
11314	11480	2907	13268	3615
295	13089	866	15635	5989
15764	2347	3100	1343	5615
13223	7699	2245	14391	nan
7699	106	10263	13223	nan
11577	6766	3170	6118	1878
11026	12561	266	4662	11103
9738	1278	10826	7339	6694
6694	9738	14843	14527	nan
11180	3015	516	13341	10919
4837	9800	4837	15903	nan
15649	5185	11156	6830	15974
15974	8816	15649	14554	9101
2751	12544	13353	15008	4886
4599	480	14026	nan	nan
14999	3207	4575	996	14743
12561	5544	11168	11026	15558
4262	9026	8267	1364	6126
4916	9116	5020	4916	nan
8522	12737	10093	9324	15549
15549	12825	8522	3109	10191
4988	4986	8460	2636	9047
9047	3740	10026	4988	8133
1482	10432	9201	9451	7539
9116	8937	10211	4916	1374
10234	10234	10038	2183	nan
2167	14177	2167	nan	nan
13201	13432	14785	8598	nan
15572	7801	15572	15405	nan
9316	3528	14973	9117	10063
13781	4693	1902	4359	nan
14319	7369	6108	8479	nan
197	14929	14668	71	nan
14929	2412	197	3670	nan
1109	4464	1259	6288	13134
5345	6332	3554	6091	580
3554	7001	5345	7073	8091
4689	4689	3307	1261	nan
3028	8204	3708	11375	8767
1321	720	6990	894	9615
4300	10432	6762	9787	405
10432	10432	1482	4300	nan
3367	4002	13219	3367	nan
4424	12056	4424	982	nan
9072	1000	3899	1443	671
3899	9072	11474	6972	2405
11310	1436	4030	934	12910
12910	3528	841	4252	11310
1162	7656	14921	14485	nan
14485	1162	10028	629	12630
14293	6017	3571	4997	5943
6645	9377	14922	753	10518
15519	12992	9244	10462	2215
10462	12724	13708	13661	15519
13319	3584	571	12311	nan
85	12187	9429	8575	nan
